0,1,2,3,4,5,6,7,y
84,86,85,86,89,60,65,69,81
86,85,86,89,60,65,69,81,67
85,86,89,60,65,69,81,67,70
86,89,60,65,69,81,67,70,65
89,60,65,69,81,67,70,65,77
60,65,69,81,67,70,65,77,79
65,69,81,67,70,65,77,79,81
69,81,67,70,65,77,79,81,89
81,67,70,65,77,79,81,89,86
67,70,65,77,79,81,89,86,86
70,65,77,79,81,89,86,86,82
65,77,79,81,89,86,86,82,79
77,79,81,89,86,86,82,79,81
79,81,89,86,86,82,79,81,77
81,89,86,86,82,79,81,77,76
89,86,86,82,79,81,77,76,72
86,86,82,79,81,77,76,72,70
86,82,79,81,77,76,72,70,74
82,79,81,77,76,72,70,74,67
79,81,77,76,72,70,74,67,53
81,77,76,72,70,74,67,53,67
77,76,72,70,74,67,53,67,64
76,72,70,74,67,53,67,64,48
72,70,74,67,53,67,64,48,60
70,74,67,53,67,64,48,60,57
74,67,53,67,64,48,60,57,41
67,53,67,64,48,60,57,41,57
53,67,64,48,60,57,41,57,60
67,64,48,60,57,41,57,60,53
64,48,60,57,41,57,60,53,69
48,60,57,41,57,60,53,69,60
60,57,41,57,60,53,69,60,65
57,41,57,60,53,69,60,65,84
41,57,60,53,69,60,65,84,57
57,60,53,69,60,65,84,57,84
60,53,69,60,65,84,57,84,86
53,69,60,65,84,57,84,86,82
69,60,65,84,57,84,86,82,84
60,65,84,57,84,86,82,84,89
65,84,57,84,86,82,84,89,60
84,57,84,86,82,84,89,60,59
57,84,86,82,84,89,60,59,48
84,86,82,84,89,60,59,48,69
86,82,84,89,60,59,48,69,64
82,84,89,60,59,48,69,64,65
84,89,60,59,48,69,64,65,65
89,60,59,48,69,64,65,65,58
60,59,48,69,64,65,65,58,60
59,48,69,64,65,65,58,60,48
48,69,64,65,65,58,60,48,57
69,64,65,65,58,60,48,57,46
64,65,65,58,60,48,57,46,67
65,65,58,60,48,57,46,67,59
65,58,60,48,57,46,67,59,60
58,60,48,57,46,67,59,60,69
60,48,57,46,67,59,60,69,61
48,57,46,67,59,60,69,61,50
57,46,67,59,60,69,61,50,70
46,67,59,60,69,61,50,70,64
67,59,60,69,61,50,70,64,82
59,60,69,61,50,70,64,82,81
60,69,61,50,70,64,82,81,77
69,61,50,70,64,82,81,77,77
61,50,70,64,82,81,77,77,79
50,70,64,82,81,77,77,79,81
70,64,82,81,77,77,79,81,72
64,82,81,77,77,79,81,72,67
82,81,77,77,79,81,72,67,70
81,77,77,79,81,72,67,70,62
77,77,79,81,72,67,70,62,61
77,79,81,72,67,70,62,61,69
79,81,72,67,70,62,61,69,70
81,72,67,70,62,61,69,70,72
72,67,70,62,61,69,70,72,69
67,70,62,61,69,70,72,69,45
70,62,61,69,70,72,69,45,46
62,61,69,70,72,69,45,46,55
61,69,70,72,69,45,46,55,59
69,70,72,69,45,46,55,59,60
70,72,69,45,46,55,59,60,69
72,69,45,46,55,59,60,69,61
69,45,46,55,59,60,69,61,62
45,46,55,59,60,69,61,62,70
46,55,59,60,69,61,62,70,64
55,59,60,69,61,62,70,64,82
59,60,69,61,62,70,64,82,81
60,69,61,62,70,64,82,81,77
69,61,62,70,64,82,81,77,77
61,62,70,64,82,81,77,77,64
62,70,64,82,81,77,77,64,79
70,64,82,81,77,77,64,79,74
64,82,81,77,77,64,79,74,76
82,81,77,77,64,79,74,76,65
81,77,77,64,79,74,76,65,67
77,77,64,79,74,76,65,67,65
77,64,79,74,76,65,67,65,65
64,79,74,76,65,67,65,65,48
79,74,76,65,67,65,65,48,69
74,76,65,67,65,65,48,69,58
76,65,67,65,65,48,69,58,57
65,67,65,65,48,69,58,57,72
67,65,65,48,69,58,57,72,70
65,65,48,69,58,57,72,70,65
65,48,69,58,57,72,70,65,69
48,69,58,57,72,70,65,69,72
69,58,57,72,70,65,69,72,69
58,57,72,70,65,69,72,69,67
57,72,70,65,69,72,69,67,53
72,70,65,69,72,69,67,53,53
70,65,69,72,69,67,53,53,60
65,69,72,69,67,53,53,60,57
69,72,69,67,53,53,60,57,60
72,69,67,53,53,60,57,60,65
69,67,53,53,60,57,60,65,70
67,53,53,60,57,60,65,70,67
53,53,60,57,60,65,70,67,65
53,60,57,60,65,70,67,65,60
60,57,60,65,70,67,65,60,65
57,60,65,70,67,65,60,65,67
60,65,70,67,65,60,65,67,60
65,70,67,65,60,65,67,60,57
70,67,65,60,65,67,60,57,53
67,65,60,65,67,60,57,53,57
65,60,65,67,60,57,53,57,60
60,65,67,60,57,53,57,60,69
65,67,60,57,53,57,60,69,58
67,60,57,53,57,60,69,58,53
60,57,53,57,60,69,58,53,67
57,53,57,60,69,58,53,67,53
53,57,60,69,58,53,67,53,58
57,60,69,58,53,67,53,58,65
60,69,58,53,67,53,58,65,53
69,58,53,67,53,58,65,53,65
77,76,77,81,72,69,74,77,67
76,77,81,72,69,74,77,67,70
77,81,72,69,74,77,67,70,74
81,72,69,74,77,67,70,74,62
72,69,74,77,67,70,74,62,64
69,74,77,67,70,74,62,64,67
74,77,67,70,74,62,64,67,72
77,67,70,74,62,64,67,72,65
67,70,74,62,64,67,72,65,65
70,74,62,64,67,72,65,65,65
74,62,64,67,72,65,65,65,64
62,64,67,72,65,65,65,64,65
64,67,72,65,65,65,64,65,64
67,72,65,65,65,64,65,64,57
72,65,65,65,64,65,64,57,69
65,65,65,64,65,64,57,69,72
65,65,64,65,64,57,69,72,74
65,64,65,64,57,69,72,74,77
64,65,64,57,69,72,74,77,81
65,64,57,69,72,74,77,81,84
64,57,69,72,74,77,81,84,77
57,69,72,74,77,81,84,77,48
69,72,74,77,81,84,77,48,77
72,74,77,81,84,77,48,77,65
74,77,81,84,77,48,77,65,58
77,81,84,77,48,77,65,58,45
81,84,77,48,77,65,58,45,41
84,77,48,77,65,58,45,41,41
77,48,77,65,58,45,41,41,70
48,77,65,58,45,41,41,70,41
77,65,58,45,41,41,70,41,41
65,58,45,41,41,70,41,41,67
58,45,41,41,70,41,41,67,65
45,41,41,70,41,41,67,65,65
41,41,70,41,41,67,65,65,65
41,70,41,41,67,65,65,65,67
70,41,41,67,65,65,65,67,41
41,41,67,65,65,65,67,41,58
41,67,65,65,65,67,41,58,41
67,65,65,65,67,41,58,41,53
65,65,65,67,41,58,41,53,53
65,65,67,41,58,41,53,53,70
65,67,41,58,41,53,53,70,53
67,41,58,41,53,53,70,53,70
41,58,41,53,53,70,53,70,70
58,41,53,53,70,53,70,70,69
41,53,53,70,53,70,70,69,69
53,53,70,53,70,70,69,69,72
53,70,53,70,70,69,69,72,53
70,53,70,70,69,69,72,53,69
53,70,70,69,69,72,53,69,53
70,70,69,69,72,53,69,53,53
70,69,69,72,53,69,53,53,69
69,69,72,53,69,53,53,69,53
69,72,53,69,53,53,69,53,65
72,53,69,53,53,69,53,65,69
53,69,53,53,69,53,65,69,77
69,53,53,69,53,65,69,77,65
53,53,69,53,65,69,77,65,67
53,69,53,65,69,77,65,67,76
69,53,65,69,77,65,67,76,64
53,65,69,77,65,67,76,64,53
65,69,77,65,67,76,64,53,53
69,77,65,67,76,64,53,53,65
77,65,67,76,64,53,53,65,74
65,67,76,64,53,53,65,74,62
67,76,64,53,53,65,74,62,64
76,64,53,53,65,74,62,64,72
64,53,53,65,74,62,64,72,60
53,53,65,74,62,64,72,60,73
53,65,74,62,64,72,60,73,74
65,74,62,64,72,60,73,74,76
74,62,64,72,60,73,74,76,77
62,64,72,60,73,74,76,77,65
64,72,60,73,74,76,77,65,69
72,60,73,74,76,77,65,69,80
60,73,74,76,77,65,69,80,54
73,74,76,77,65,69,80,54,55
74,76,77,65,69,80,54,55,42
76,77,65,69,80,54,55,42,43
77,65,69,80,54,55,42,43,84
65,69,80,54,55,42,43,84,74
69,80,54,55,42,43,84,74,78
80,54,55,42,43,84,74,78,79
54,55,42,43,84,74,78,79,72
55,42,43,84,74,78,79,72,55
42,43,84,74,78,79,72,55,42
43,84,74,78,79,72,55,42,43
84,74,78,79,72,55,42,43,64
74,78,79,72,55,42,43,64,77
78,79,72,55,42,43,64,77,77
79,72,55,42,43,64,77,77,77
72,55,42,43,64,77,77,77,81
55,42,43,64,77,77,77,81,79
42,43,64,77,77,77,81,79,77
43,64,77,77,77,81,79,77,77
64,77,77,77,81,79,77,77,77
77,77,77,81,79,77,77,77,81
77,77,81,79,77,77,77,81,81
77,81,79,77,77,77,81,81,79
81,79,77,77,77,81,81,79,76
79,77,77,77,81,81,79,76,64
77,77,77,81,81,79,76,64,76
77,77,81,81,79,76,64,76,79
77,81,81,79,76,64,76,79,59
81,81,79,76,64,76,79,59,60
81,79,76,64,76,79,59,60,64
79,76,64,76,79,59,60,64,59
76,64,76,79,59,60,64,59,62
64,76,79,59,60,64,59,62,77
76,79,59,60,64,59,62,77,76
79,59,60,64,59,62,77,76,79
59,60,64,59,62,77,76,79,77
60,64,59,62,77,76,79,77,76
64,59,62,77,76,79,77,76,67
59,62,77,76,79,77,76,67,71
62,77,76,79,77,76,67,71,79
77,76,79,77,76,67,71,79,76
76,79,77,76,67,71,79,76,76
79,77,76,67,71,79,76,76,59
77,76,67,71,79,76,76,59,62
76,67,71,79,76,76,59,62,59
67,71,79,76,76,59,62,59,77
71,79,76,76,59,62,59,77,69
79,76,76,59,62,59,77,69,74
76,76,59,62,59,77,69,74,72
76,59,62,59,77,69,74,72,72
59,62,59,77,69,74,72,72,72
62,59,77,69,74,72,72,72,74
59,77,69,74,72,72,72,74,77
77,69,74,72,72,72,74,77,77
69,74,72,72,72,74,77,77,62
74,72,72,72,74,77,77,62,81
72,72,72,74,77,77,62,81,67
72,72,74,77,77,62,81,67,71
72,74,77,77,62,81,67,71,69
74,77,77,62,81,67,71,69,79
77,77,62,81,67,71,69,79,77
77,62,81,67,71,69,79,77,77
62,81,67,71,69,79,77,77,77
81,67,71,69,79,77,77,77,65
67,71,69,79,77,77,77,65,60
71,69,79,77,77,77,65,60,67
69,79,77,77,77,65,60,67,62
79,77,77,77,65,60,67,62,79
77,77,77,65,60,67,62,79,81
77,77,65,60,67,62,79,81,76
77,65,60,67,62,79,81,76,79
65,60,67,62,79,81,76,79,78
60,67,62,79,81,76,79,78,77
67,62,79,81,76,79,78,77,60
62,79,81,76,79,78,77,60,67
79,81,76,79,78,77,60,67,76
81,76,79,78,77,60,67,76,79
76,79,78,77,60,67,76,79,78
79,78,77,60,67,76,79,78,77
78,77,60,67,76,79,78,77,60
77,60,67,76,79,78,77,60,59
60,67,76,79,78,77,60,59,59
67,76,79,78,77,60,59,59,84
76,79,78,77,60,59,59,84,83
79,78,77,60,59,59,84,83,79
78,77,60,59,59,84,83,79,79
77,60,59,59,84,83,79,79,77
60,59,59,84,83,79,79,77,76
59,59,84,83,79,79,77,76,74
59,84,83,79,79,77,76,74,77
84,83,79,79,77,76,74,77,67
83,79,79,77,76,74,77,67,65
79,79,77,76,74,77,67,65,77
79,77,76,74,77,67,65,77,72
77,76,74,77,67,65,77,72,74
76,74,77,67,65,77,72,74,74
74,77,67,65,77,72,74,74,72
77,67,65,77,72,74,74,72,67
67,65,77,72,74,74,72,67,67
65,77,72,74,74,72,67,67,65
77,72,74,74,72,67,67,65,55
72,74,74,72,67,67,65,55,62
74,74,72,67,67,65,55,62,65
74,72,67,67,65,55,62,65,55
72,67,67,65,55,62,65,55,60
67,67,65,55,62,65,55,60,65
67,65,55,62,65,55,60,65,60
65,55,62,65,55,60,65,60,62
55,62,65,55,60,65,60,62,48
62,65,55,60,65,60,62,48,64
65,55,60,65,60,62,48,64,60
55,60,65,60,62,48,64,60,58
60,65,60,62,48,64,60,58,58
65,60,62,48,64,60,58,58,57
60,62,48,64,60,58,58,57,72
62,48,64,60,58,58,57,72,69
48,64,60,58,58,57,72,69,67
64,60,58,58,57,72,69,67,65
60,58,58,57,72,69,67,65,60
58,58,57,72,69,67,65,60,57
58,57,72,69,67,65,60,57,59
57,72,69,67,65,60,57,59,77
72,69,67,65,60,57,59,77,74
69,67,65,60,57,59,77,74,71
67,65,60,57,59,77,74,71,65
65,60,57,59,77,74,71,65,65
60,57,59,77,74,71,65,65,64
57,59,77,74,71,65,65,64,71
59,77,74,71,65,65,64,71,76
77,74,71,65,65,64,71,76,62
74,71,65,65,64,71,76,62,76
71,65,65,64,71,76,62,76,74
65,65,64,71,76,62,76,74,64
65,64,71,76,62,76,74,64,71
64,71,76,62,76,74,64,71,76
71,76,62,76,74,64,71,76,62
76,62,76,74,64,71,76,62,76
62,76,74,64,71,76,62,76,74
76,74,64,71,76,62,76,74,72
74,64,71,76,62,76,74,72,60
64,71,76,62,76,74,72,60,60
71,76,62,76,74,72,60,60,52
76,62,76,74,72,60,60,52,84
62,76,74,72,60,60,52,84,72
76,74,72,60,60,52,84,72,72
74,72,60,60,52,84,72,72,72
72,60,60,52,84,72,72,72,75
60,60,52,84,72,72,72,75,72
60,52,84,72,72,72,75,72,72
52,84,72,72,72,75,72,72,72
84,72,72,72,75,72,72,72,74
72,72,72,75,72,72,72,74,75
72,72,75,72,72,72,74,75,74
72,75,72,72,72,74,75,74,84
75,72,72,72,74,75,74,84,82
72,72,72,74,75,74,84,82,38
72,72,74,75,74,84,82,38,40
72,74,75,74,84,82,38,40,42
74,75,74,84,82,38,40,42,38
75,74,84,82,38,40,42,38,40
74,84,82,38,40,42,38,40,42
84,82,38,40,42,38,40,42,42
82,38,40,42,38,40,42,42,45
38,40,42,38,40,42,42,45,84
40,42,38,40,42,42,45,84,75
42,38,40,42,42,45,84,75,82
38,40,42,42,45,84,75,82,45
40,42,42,45,84,75,82,45,46
42,42,45,84,75,82,45,46,81
42,45,84,75,82,45,46,81,78
45,84,75,82,45,46,81,78,58
84,75,82,45,46,81,78,58,79
75,82,45,46,81,78,58,79,48
82,45,46,81,78,58,79,48,45
45,46,81,78,58,79,48,45,48
46,81,78,58,79,48,45,48,43
81,78,58,79,48,45,48,43,70
78,58,79,48,45,48,43,70,70
58,79,48,45,48,43,70,70,70
79,48,45,48,43,70,70,70,73
48,45,48,43,70,70,70,73,70
45,48,43,70,70,70,73,70,72
48,43,70,70,70,73,70,72,70
43,70,70,70,73,70,72,70,70
70,70,70,73,70,72,70,70,72
70,70,73,70,72,70,70,72,58
70,73,70,72,70,70,72,58,64
73,70,72,70,70,72,58,64,65
70,72,70,70,72,58,64,65,67
72,70,70,72,58,64,65,67,69
70,70,72,58,64,65,67,69,73
70,72,58,64,65,67,69,73,55
72,58,64,65,67,69,73,55,60
58,64,65,67,69,73,55,60,62
64,65,67,69,73,55,60,62,36
65,67,69,73,55,60,62,36,38
67,69,73,55,60,62,36,38,40
69,73,55,60,62,36,38,40,41
73,55,60,62,36,38,40,41,43
55,60,62,36,38,40,41,43,45
60,62,36,38,40,41,43,45,55
62,36,38,40,41,43,45,55,62
36,38,40,41,43,45,55,62,64
38,40,41,43,45,55,62,64,79
40,41,43,45,55,62,64,79,57
41,43,45,55,62,64,79,57,59
43,45,55,62,64,79,57,59,61
45,55,62,64,79,57,59,61,81
55,62,64,79,57,59,61,81,65
62,64,79,57,59,61,81,65,33
64,79,57,59,61,81,65,33,35
79,57,59,61,81,65,33,35,37
57,59,61,81,65,33,35,37,74
59,61,81,65,33,35,37,74,55
61,81,65,33,35,37,74,55,74
81,65,33,35,37,74,55,74,70
65,33,35,37,74,55,74,70,79
33,35,37,74,55,74,70,79,38
35,37,74,55,74,70,79,38,40
37,74,55,74,70,79,38,40,41
74,55,74,70,79,38,40,41,69
55,74,70,79,38,40,41,69,73
74,70,79,38,40,41,69,73,77
70,79,38,40,41,69,73,77,67
79,38,40,41,69,73,77,67,71
38,40,41,69,73,77,67,71,67
40,41,69,73,77,67,71,67,65
41,69,73,77,67,71,67,65,73
69,73,77,67,71,67,65,73,77
73,77,67,71,67,65,73,77,86
77,67,71,67,65,73,77,86,58
67,71,67,65,73,77,86,58,58
71,67,65,73,77,86,58,58,58
67,65,73,77,86,58,58,58,57
65,73,77,86,58,58,58,57,57
73,77,86,58,58,58,57,57,57
77,86,58,58,58,57,57,57,86
86,58,58,58,57,57,57,86,45
58,58,58,57,57,57,86,45,50
58,58,57,57,57,86,45,50,85
58,57,57,57,86,45,50,85,85
57,57,57,86,45,50,85,85,45
57,57,86,45,50,85,85,45,45
57,86,45,50,85,85,45,45,45
86,45,50,85,85,45,45,45,33
45,50,85,85,45,45,45,33,84
50,85,85,45,45,45,33,84,77
85,85,45,45,45,33,84,77,77
85,45,45,45,33,84,77,77,77
45,45,45,33,84,77,77,77,76
45,45,33,84,77,77,77,76,77
45,33,84,77,77,77,76,77,70
33,84,77,77,77,76,77,70,77
84,77,77,77,76,77,70,77,69
77,77,77,76,77,70,77,69,81
77,77,76,77,70,77,69,81,72
77,76,77,70,77,69,81,72,74
76,77,70,77,69,81,72,74,77
77,70,77,69,81,72,74,77,67
70,77,69,81,72,74,77,67,70
77,69,81,72,74,77,67,70,74
69,81,72,74,77,67,70,74,62
81,72,74,77,67,70,74,62,65
72,74,77,67,70,74,62,65,64
74,77,67,70,74,62,65,64,65
77,67,70,74,62,65,64,65,72
67,70,74,62,65,64,65,72,69
70,74,62,65,64,65,72,69,65
74,62,65,64,65,72,69,65,65
62,65,64,65,72,69,65,65,65
65,64,65,72,69,65,65,65,64
64,65,72,69,65,65,65,64,65
65,72,69,65,65,65,64,65,64
72,69,65,65,65,64,65,64,57
69,65,65,65,64,65,64,57,69
65,65,65,64,65,64,57,69,72
65,65,64,65,64,57,69,72,58
65,64,65,64,57,69,72,58,81
64,65,64,57,69,72,58,81,84
65,64,57,69,72,58,81,84,77
64,57,69,72,58,81,84,77,76
57,69,72,58,81,84,77,76,45
69,72,58,81,84,77,76,45,74
72,58,81,84,77,76,45,74,77
58,81,84,77,76,45,74,77,65
81,84,77,76,45,74,77,65,77
84,77,76,45,74,77,65,77,41
77,76,45,74,77,65,77,41,41
76,45,74,77,65,77,41,41,41
45,74,77,65,77,41,41,41,41
74,77,65,77,41,41,41,41,67
77,65,77,41,41,41,41,67,67
65,77,41,41,41,41,67,67,41
77,41,41,41,41,67,67,41,57
41,41,41,41,67,67,41,57,65
41,41,41,67,67,41,57,65,41
41,41,67,67,41,57,65,41,41
41,67,67,41,57,65,41,41,41
67,67,41,57,65,41,41,41,53
67,41,57,65,41,41,41,53,53
41,57,65,41,41,41,53,53,53
57,65,41,41,41,53,53,53,53
65,41,41,41,53,53,53,53,70
41,41,41,53,53,53,53,70,53
41,41,53,53,53,53,70,53,69
41,53,53,53,53,70,53,69,65
53,53,53,53,70,53,69,65,74
53,53,53,70,53,69,65,74,72
53,53,70,53,69,65,74,72,69
53,70,53,69,65,74,72,69,67
70,53,69,65,74,72,69,67,67
53,69,65,74,72,69,67,67,53
69,65,74,72,69,67,67,53,53
65,74,72,69,67,67,53,53,53
74,72,69,67,67,53,53,53,65
72,69,67,67,53,53,53,65,77
69,67,67,53,53,53,65,77,65
67,67,53,53,53,65,77,65,67
67,53,53,53,65,77,65,67,69
53,53,53,65,77,65,67,69,69
53,53,65,77,65,67,69,69,76
53,65,77,65,67,69,69,76,64
65,77,65,67,69,69,76,64,65
77,65,67,69,69,76,64,65,74
65,67,69,69,76,64,65,74,62
67,69,69,76,64,65,74,62,64
69,69,76,64,65,74,62,64,72
69,76,64,65,74,62,64,72,72
76,64,65,74,62,64,72,72,74
64,65,74,62,64,72,72,74,82
65,74,62,64,72,72,74,82,70
74,62,64,72,72,74,82,70,72
62,64,72,72,74,82,70,72,81
64,72,72,74,82,70,72,81,69
72,72,74,82,70,72,81,69,70
72,74,82,70,72,81,69,70,82
74,82,70,72,81,69,70,82,65
82,70,72,81,69,70,82,65,72
70,72,81,69,70,82,65,72,77
72,81,69,70,82,65,72,77,65
81,69,70,82,65,72,77,65,76
69,70,82,65,72,77,65,76,74
70,82,65,72,77,65,76,74,81
82,65,72,77,65,76,74,81,82
65,72,77,65,76,74,81,82,79
72,77,65,76,74,81,82,79,84
77,65,76,74,81,82,79,84,86
65,76,74,81,82,79,84,86,86
76,74,81,82,79,84,86,86,71
74,81,82,79,84,86,86,71,60
81,82,79,84,86,86,71,60,47
82,79,84,86,86,71,60,47,48
79,84,86,86,71,60,47,48,77
84,86,86,71,60,47,48,77,71
86,86,71,60,47,48,77,71,72
86,71,60,47,48,77,71,72,59
71,60,47,48,77,71,72,59,60
60,47,48,77,71,72,59,60,47
47,48,77,71,72,59,60,47,48
48,77,71,72,59,60,47,48,35
77,71,72,59,60,47,48,35,69
71,72,59,60,47,48,35,69,35
72,59,60,47,48,35,69,35,36
59,60,47,48,35,69,35,36,82
60,47,48,35,69,35,36,82,82
47,48,35,69,35,36,82,82,82
48,35,69,35,36,82,82,82,86
35,69,35,36,82,82,82,86,84
69,35,36,82,82,82,86,84,82
35,36,82,82,82,86,84,82,82
36,82,82,82,86,84,82,82,82
82,82,82,86,84,82,82,82,86
82,82,86,84,82,82,82,86,81
82,86,84,82,82,82,86,81,69
86,84,82,82,82,86,81,69,81
84,82,82,82,86,81,69,81,84
82,82,82,86,81,69,81,84,84
82,82,86,81,69,81,84,84,64
82,86,81,69,81,84,84,64,67
86,81,69,81,84,84,64,67,82
81,69,81,84,84,64,67,82,81
69,81,84,84,64,67,82,81,72
81,84,84,64,67,82,81,72,69
84,84,64,67,82,81,72,69,81
84,64,67,82,81,72,69,81,84
64,67,82,81,72,69,81,84,82
67,82,81,72,69,81,84,82,65
82,81,72,69,81,84,82,65,72
81,72,69,81,84,82,65,72,64
72,69,81,84,82,65,72,64,64
69,81,84,82,65,72,64,64,67
81,84,82,65,72,64,64,67,64
84,82,65,72,64,64,67,64,84
82,65,72,64,64,67,64,84,76
65,72,64,64,67,64,84,76,77
72,64,64,67,64,84,76,77,82
64,64,67,64,84,76,77,82,76
64,67,64,84,76,77,82,76,74
67,64,84,76,77,82,76,74,79
64,84,76,77,82,76,74,79,71
84,76,77,82,76,74,79,71,77
76,77,82,76,74,79,71,77,72
77,82,76,74,79,71,77,72,77
82,76,74,79,71,77,72,77,79
76,74,79,71,77,72,77,79,70
74,79,71,77,72,77,79,70,70
79,71,77,72,77,79,70,70,55
71,77,72,77,79,70,70,55,70
77,72,77,79,70,70,55,70,72
72,77,79,70,70,55,70,72,70
77,79,70,70,55,70,72,70,70
79,70,70,55,70,72,70,70,55
70,70,55,70,72,70,70,55,74
70,55,70,72,70,70,55,74,57
55,70,72,70,70,55,74,57,72
70,72,70,70,55,74,57,72,53
72,70,70,55,74,57,72,53,60
70,70,55,74,57,72,53,60,69
70,55,74,57,72,53,60,69,72
55,74,57,72,53,60,69,72,71
74,57,72,53,60,69,72,71,70
57,72,53,60,69,72,71,70,53
72,53,60,69,72,71,70,53,74
53,60,69,72,71,70,53,74,55
60,69,72,71,70,53,74,55,52
69,72,71,70,53,74,55,52,40
72,71,70,53,74,55,52,40,60
71,70,53,74,55,52,40,60,69
70,53,74,55,52,40,60,69,72
53,74,55,52,40,60,69,72,71
74,55,52,40,60,69,72,71,70
55,52,40,60,69,72,71,70,41
52,40,60,69,72,71,70,41,72
40,60,69,72,71,70,41,72,77
60,69,72,71,70,41,72,77,74
69,72,71,70,41,72,77,74,70
72,71,70,41,72,77,74,70,74
71,70,41,72,77,74,70,74,68
70,41,72,77,74,70,74,68,52
41,72,77,74,70,74,68,52,62
72,77,74,70,74,68,52,62,70
77,74,70,74,68,52,62,70,64
74,70,74,68,52,62,70,64,67
70,74,68,52,62,70,64,67,65
74,68,52,62,70,64,67,65,67
68,52,62,70,64,67,65,67,65
52,62,70,64,67,65,67,65,69
62,70,64,67,65,67,65,69,62
70,64,67,65,67,65,69,62,60
64,67,65,67,65,69,62,60,62
67,65,67,65,69,62,60,62,70
65,67,65,69,62,60,62,70,50
67,65,69,62,60,62,70,50,52
65,69,62,60,62,70,50,52,55
69,62,60,62,70,50,52,55,58
62,60,62,70,50,52,55,58,45
60,62,70,50,52,55,58,45,46
62,70,50,52,55,58,45,46,58
70,50,52,55,58,45,46,58,53
50,52,55,58,45,46,58,53,55
52,55,58,45,46,58,53,55,41
55,58,45,46,58,53,55,41,72
58,45,46,58,53,55,41,72,69
45,46,58,53,55,41,72,69,65
46,58,53,55,41,72,69,65,63
58,53,55,41,72,69,65,63,63
53,55,41,72,69,65,63,63,62
55,41,72,69,65,63,63,62,77
41,72,69,65,63,63,62,77,74
72,69,65,63,63,62,77,74,70
69,65,63,63,62,77,74,70,65
65,63,63,62,77,74,70,65,62
63,63,62,77,74,70,65,62,64
63,62,77,74,70,65,62,64,82
62,77,74,70,65,62,64,82,79
77,74,70,65,62,64,82,79,76
74,70,65,62,64,82,79,76,70
70,65,62,64,82,79,76,70,70
65,62,64,82,79,76,70,70,65
62,64,82,79,76,70,70,65,76
64,82,79,76,70,70,65,76,81
82,79,76,70,70,65,76,81,70
79,76,70,70,65,76,81,70,81
76,70,70,65,76,81,70,81,76
70,70,65,76,81,70,81,76,77
70,65,76,81,70,81,76,77,82
65,76,81,70,81,76,77,82,77
76,81,70,81,76,77,82,77,69
81,70,81,76,77,82,77,69,70
70,81,76,77,82,77,69,70,70
81,76,77,82,77,69,70,70,64
76,77,82,77,69,70,70,64,53
77,82,77,69,70,70,64,53,52
82,77,69,70,70,64,53,52,55
77,69,70,70,64,53,52,55,48
69,70,70,64,53,52,55,48,45
70,70,64,53,52,55,48,45,41
70,64,53,52,55,48,45,41,69
64,53,52,55,48,45,41,69,77
53,52,55,48,45,41,69,77,77
52,55,48,45,41,69,77,77,41
79,48,52,48,74,72,77,47,43
48,52,48,74,72,77,47,43,50
52,48,74,72,77,47,43,50,74
48,74,72,77,47,43,50,74,48
74,72,77,47,43,50,74,48,52
72,77,47,43,50,74,48,52,84
77,47,43,50,74,48,52,84,48
47,43,50,74,48,52,84,48,76
43,50,74,48,52,84,48,76,55
50,74,48,52,84,48,76,55,74
74,48,52,84,48,76,55,74,79
48,52,84,48,76,55,74,79,43
52,84,48,76,55,74,79,43,69
84,48,76,55,74,79,43,69,69
48,76,55,74,79,43,69,69,48
76,55,74,79,43,69,69,48,52
55,74,79,43,69,69,48,52,72
74,79,43,69,69,48,52,72,72
79,43,69,69,48,52,72,72,67
43,69,69,48,52,72,72,67,79
69,69,48,52,72,72,67,79,48
69,48,52,72,72,67,79,48,74
48,52,72,72,67,79,48,74,72
52,72,72,67,79,48,74,72,77
72,72,67,79,48,74,72,77,74
72,67,79,48,74,72,77,74,77
67,79,48,74,72,77,74,77,50
79,48,74,72,77,74,77,50,47
48,74,72,77,74,77,50,47,43
74,72,77,74,77,50,47,43,48
72,77,74,77,50,47,43,48,81
77,74,77,50,47,43,48,81,72
74,77,50,47,43,48,81,72,71
77,50,47,43,48,81,72,71,71
50,47,43,48,81,72,71,71,43
47,43,48,81,72,71,71,43,71
43,48,81,72,71,71,43,71,71
48,81,72,71,71,43,71,71,48
81,72,71,71,43,71,71,48,79
72,71,71,43,71,71,48,79,55
71,71,43,71,71,48,79,55,71
71,43,71,71,48,79,55,71,77
43,71,71,48,79,55,71,77,72
71,71,48,79,55,71,77,72,43
71,48,79,55,71,77,72,43,43
48,79,55,71,77,72,43,43,36
79,55,71,77,72,43,43,36,74
55,71,77,72,43,43,36,74,48
71,77,72,43,43,36,74,48,71
77,72,43,43,36,74,48,71,55
72,43,43,36,74,48,71,55,43
43,43,36,74,48,71,55,43,55
43,36,74,48,71,55,43,55,72
36,74,48,71,55,43,55,72,69
74,48,71,55,43,55,72,69,67
48,71,55,43,55,72,69,67,76
71,55,43,55,72,69,67,76,72
55,43,55,72,69,67,76,72,43
43,55,72,69,67,76,72,43,55
55,72,69,67,76,72,43,55,43
72,69,67,76,72,43,55,43,74
69,67,76,72,43,55,43,74,55
67,76,72,43,55,43,74,55,43
76,72,43,55,43,74,55,43,72
72,43,55,43,74,55,43,72,72
