0,1,2,3,4,5,6,7,y
57,50,69,66,62,66,45,54,57
50,69,66,62,66,45,54,57,61
69,66,62,66,45,54,57,61,69
66,62,66,45,54,57,61,69,61
62,66,45,54,57,61,69,61,57
66,45,54,57,61,69,61,57,55
45,54,57,61,69,61,57,55,52
54,57,61,69,61,57,55,52,69
57,61,69,61,57,55,52,69,69
61,69,61,57,55,52,69,69,62
69,61,57,55,52,69,69,62,57
61,57,55,52,69,69,62,57,38
57,55,52,69,69,62,57,38,57
55,52,69,69,62,57,38,57,69
52,69,69,62,57,38,57,69,57
69,69,62,57,38,57,69,57,71
69,62,57,38,57,69,57,71,66
62,57,38,57,69,57,71,66,67
57,38,57,69,57,71,66,67,38
38,57,69,57,71,66,67,38,59
57,69,57,71,66,67,38,59,62
69,57,71,66,67,38,59,62,59
57,71,66,67,38,59,62,59,55
71,66,67,38,59,62,59,55,74
66,67,38,59,62,59,55,74,71
67,38,59,62,59,55,74,71,67
38,59,62,59,55,74,71,67,50
59,62,59,55,74,71,67,50,71
62,59,55,74,71,67,50,71,69
59,55,74,71,67,50,71,69,62
55,74,71,67,50,71,69,62,57
74,71,67,50,71,69,62,57,38
71,67,50,71,69,62,57,38,57
67,50,71,69,62,57,38,57,50
50,71,69,62,57,38,57,50,62
71,69,62,57,38,57,50,62,54
69,62,57,38,57,50,62,54,67
62,57,38,57,50,62,54,67,66
57,38,57,50,62,54,67,66,57
38,57,50,62,54,67,66,57,69
57,50,62,54,67,66,57,69,45
50,62,54,67,66,57,69,45,52
62,54,67,66,57,69,45,52,50
54,67,66,57,69,45,52,50,61
67,66,57,69,45,52,50,61,69
66,57,69,45,52,50,61,69,69
57,69,45,52,50,61,69,69,69
69,45,52,50,61,69,69,69,69
45,52,50,61,69,69,69,69,52
52,50,61,69,69,69,69,52,38
50,61,69,69,69,69,52,38,69
61,69,69,69,69,52,38,69,38
69,69,69,69,52,38,69,38,57
69,69,69,52,38,69,38,57,54
69,69,52,38,69,38,57,54,57
69,52,38,69,38,57,54,57,62
52,38,69,38,57,54,57,62,57
38,69,38,57,54,57,62,57,69
69,38,57,54,57,62,57,69,38
38,57,54,57,62,57,69,38,54
57,54,57,62,57,69,38,54,57
54,57,62,57,69,38,54,57,57
57,62,57,69,38,54,57,57,54
62,57,69,38,54,57,57,54,57
57,69,38,54,57,57,54,57,54
69,38,54,57,57,54,57,54,38
38,54,57,57,54,57,54,38,58
54,57,57,54,57,54,38,58,62
57,57,54,57,54,38,58,62,57
57,54,57,54,38,58,62,57,57
54,57,54,38,58,62,57,57,53
57,54,38,58,62,57,57,53,57
54,38,58,62,57,57,53,57,57
38,58,62,57,57,53,57,57,57
58,62,57,57,53,57,57,57,55
62,57,57,53,57,57,57,55,57
57,57,53,57,57,57,55,57,62
57,53,57,57,57,55,57,62,53
53,57,57,57,55,57,62,53,46
57,57,57,55,57,62,53,46,52
57,57,55,57,62,53,46,52,55
57,55,57,62,53,46,52,55,64
55,57,62,53,46,52,55,64,55
57,62,53,46,52,55,64,55,55
62,53,46,52,55,64,55,55,55
53,46,52,55,64,55,55,55,52
46,52,55,64,55,55,55,52,45
52,55,64,55,55,55,52,45,57
55,64,55,55,55,52,45,57,62
64,55,55,55,52,45,57,62,52
55,55,55,52,45,57,62,52,61
55,55,52,45,57,62,52,61,64
55,52,45,57,62,52,61,64,61
52,45,57,62,52,61,64,61,57
45,57,62,52,61,64,61,57,53
57,62,52,61,64,61,57,53,52
62,52,61,64,61,57,53,52,53
52,61,64,61,57,53,52,53,55
61,64,61,57,53,52,53,55,38
64,61,57,53,52,53,55,38,57
61,57,53,52,53,55,38,57,62
57,53,52,53,55,38,57,62,65
53,52,53,55,38,57,62,65,62
52,53,55,38,57,62,65,62,65
53,55,38,57,62,65,62,65,53
55,38,57,62,65,62,65,53,53
38,57,62,65,62,65,53,53,53
57,62,65,62,65,53,53,53,38
62,65,62,65,53,53,53,38,33
65,62,65,53,53,53,38,33,81
62,65,53,53,53,38,33,81,67
65,53,53,53,38,33,81,67,79
53,53,53,38,33,81,67,79,73
53,53,38,33,81,67,79,73,57
53,38,33,81,67,79,73,57,69
38,33,81,67,79,73,57,69,64
33,81,67,79,73,57,69,64,67
81,67,79,73,57,69,64,67,77
67,79,73,57,69,64,67,77,57
79,73,57,69,64,67,77,57,77
73,57,69,64,67,77,57,77,50
57,69,64,67,77,57,77,50,62
69,64,67,77,57,77,50,62,57
64,67,77,57,77,50,62,57,69
67,77,57,77,50,62,57,69,62
77,57,77,50,62,57,69,62,62
57,77,50,62,57,69,62,62,65
77,50,62,57,69,62,62,65,62
50,62,57,69,62,62,65,62,50
62,57,69,62,62,65,62,50,57
57,69,62,62,65,62,50,57,58
69,62,62,65,62,50,57,58,65
62,62,65,62,50,57,58,65,57
62,65,62,50,57,58,65,57,57
65,62,50,57,58,65,57,57,53
62,50,57,58,65,57,57,53,53
50,57,58,65,57,57,53,53,57
57,58,65,57,57,53,53,57,57
58,65,57,57,53,53,57,57,62
65,57,57,53,53,57,57,62,46
57,57,53,53,57,57,62,46,57
57,53,53,57,57,62,46,57,55
53,53,57,57,62,46,57,55,55
53,57,57,62,46,57,55,55,55
57,57,62,46,57,55,55,55,52
57,62,46,57,55,55,55,52,64
62,46,57,55,55,55,52,64,62
46,57,55,55,55,52,64,62,57
57,55,55,55,52,64,62,57,62
55,55,55,52,64,62,57,62,55
55,55,52,64,62,57,62,55,64
55,52,64,62,57,62,55,64,52
52,64,62,57,62,55,64,52,60
64,62,57,62,55,64,52,60,48
62,57,62,55,64,52,60,48,52
57,62,55,64,52,60,48,52,55
62,55,64,52,60,48,52,55,55
55,64,52,60,48,52,55,55,58
64,52,60,48,52,55,55,58,55
52,60,48,52,55,55,58,55,60
60,48,52,55,55,58,55,60,52
48,52,55,55,58,55,60,52,57
52,55,55,58,55,60,52,57,41
55,55,58,55,60,52,57,41,53
55,58,55,60,52,57,41,53,57
58,55,60,52,57,41,53,57,57
55,60,52,57,41,53,57,57,53
60,52,57,41,53,57,57,53,74
52,57,41,53,57,57,53,74,60
57,41,53,57,57,53,74,60,57
41,53,57,57,53,74,60,57,53
53,57,57,53,74,60,57,53,72
57,57,53,74,60,57,53,72,58
57,53,74,60,57,53,72,58,70
53,74,60,57,53,72,58,70,58
74,60,57,53,72,58,70,58,64
60,57,53,72,58,70,58,64,52
57,53,72,58,70,58,64,52,36
53,72,58,70,58,64,52,36,55
72,58,70,58,64,52,36,55,48
58,70,58,64,52,36,55,48,69
70,58,64,52,36,55,48,69,69
58,64,52,36,55,48,69,69,48
64,52,36,55,48,69,69,48,41
52,36,55,48,69,69,48,41,53
36,55,48,69,69,48,41,53,57
55,48,69,69,48,41,53,57,58
48,69,69,48,41,53,57,58,52
69,69,48,41,53,57,58,52,53
69,48,41,53,57,58,52,53,57
48,41,53,57,58,52,53,57,53
41,53,57,58,52,53,57,53,45
53,57,58,52,53,57,53,45,55
57,58,52,53,57,53,45,55,61
58,52,53,57,53,45,55,61,57
52,53,57,53,45,55,61,57,49
53,57,53,45,55,61,57,49,65
57,53,45,55,61,57,49,65,55
53,45,55,61,57,49,65,55,62
45,55,61,57,49,65,55,62,61
55,61,57,49,65,55,62,61,55
61,57,49,65,55,62,61,55,55
57,49,65,55,62,61,55,55,38
49,65,55,62,61,55,55,38,49
65,55,62,61,55,55,38,49,49
55,62,61,55,55,38,49,49,50
62,61,55,55,38,49,49,50,50
61,55,55,38,49,49,50,50,50
55,55,38,49,49,50,50,50,57
55,38,49,49,50,50,50,57,62
38,49,49,50,50,50,57,62,53
49,49,50,50,50,57,62,53,58
49,50,50,50,57,62,53,58,58
50,50,50,57,62,53,58,58,57
50,50,57,62,53,58,58,57,58
50,57,62,53,58,58,57,58,62
57,62,53,58,58,57,58,62,53
62,53,58,58,57,58,62,53,46
53,58,58,57,58,62,53,46,53
58,58,57,58,62,53,46,53,65
58,57,58,62,53,46,53,65,65
57,58,62,53,46,53,65,65,58
58,62,53,46,53,65,65,58,57
62,53,46,53,65,65,58,57,60
53,46,53,65,65,58,57,60,53
46,53,65,65,58,57,60,53,41
53,65,65,58,57,60,53,41,53
65,65,58,57,60,53,41,53,53
65,58,57,60,53,41,53,53,65
58,57,60,53,41,53,53,65,53
57,60,53,41,53,53,65,53,60
60,53,41,53,53,65,53,60,67
53,41,53,53,65,53,60,67,67
41,53,53,65,53,60,67,67,60
53,53,65,53,60,67,67,60,65
53,65,53,60,67,67,60,65,48
65,53,60,67,67,60,65,48,53
53,60,67,67,60,65,48,53,66
60,67,67,60,65,48,53,66,70
67,67,60,65,48,53,66,70,55
67,60,65,48,53,66,70,55,57
60,65,48,53,66,70,55,57,52
65,48,53,66,70,55,57,52,52
48,53,66,70,55,57,52,52,67
53,66,70,55,57,52,52,67,58
66,70,55,57,52,52,67,58,64
70,55,57,52,52,67,58,64,67
55,57,52,52,67,58,64,67,67
57,52,52,67,58,64,67,67,65
52,52,67,58,64,67,67,65,65
52,67,58,64,67,67,65,65,57
67,58,64,67,67,65,65,57,60
58,64,67,67,65,65,57,60,29
64,67,67,65,65,57,60,29,53
67,67,65,65,57,60,29,53,53
67,65,65,57,60,29,53,53,65
65,65,57,60,29,53,53,65,60
65,57,60,29,53,53,65,60,45
57,60,29,53,53,65,60,45,55
60,29,53,53,65,60,45,55,61
29,53,53,65,60,45,55,61,57
53,53,65,60,45,55,61,57,49
53,65,60,45,55,61,57,49,65
65,60,45,55,61,57,49,65,64
60,45,55,61,57,49,65,64,62
45,55,61,57,49,65,64,62,61
55,61,57,49,65,64,62,61,57
61,57,49,65,64,62,61,57,55
57,49,65,64,62,61,57,55,49
49,65,64,62,61,57,55,49,49
65,64,62,61,57,55,49,49,50
64,62,61,57,55,49,49,50,50
62,61,57,55,49,49,50,50,50
61,57,55,49,49,50,50,50,57
57,55,49,49,50,50,50,57,62
55,49,49,50,50,50,57,62,54
49,49,50,50,50,57,62,54,59
49,50,50,50,57,62,54,59,59
50,50,50,57,62,54,59,59,58
50,50,57,62,54,59,59,58,55
50,57,62,54,59,59,58,55,55
57,62,54,59,59,58,55,55,61
62,54,59,59,58,55,55,61,59
54,59,59,58,55,55,61,59,62
59,59,58,55,55,61,59,62,67
59,58,55,55,61,59,62,67,67
58,55,55,61,59,62,67,67,59
55,55,61,59,62,67,67,59,57
55,61,59,62,67,67,59,57,55
61,59,62,67,67,59,57,55,57
59,62,67,67,59,57,55,57,50
62,67,67,59,57,55,57,50,38
67,67,59,57,55,57,50,38,55
67,59,57,55,57,50,38,55,54
59,57,55,57,50,38,55,54,57
57,55,57,50,38,55,54,57,54
55,57,50,38,55,54,57,54,57
57,50,38,55,54,57,54,57,45
50,38,55,54,57,54,57,45,50
38,55,54,57,54,57,45,50,76
55,54,57,54,57,45,50,76,79
54,57,54,57,45,50,76,79,50
57,54,57,45,50,76,79,50,75
54,57,45,50,76,79,50,75,61
57,45,50,76,79,50,75,61,76
45,50,76,79,50,75,61,76,61
50,76,79,50,75,61,76,61,79
76,79,50,75,61,76,61,79,67
79,50,75,61,76,61,79,67,61
50,75,61,76,61,79,67,61,76
75,61,76,61,79,67,61,76,79
61,76,61,79,67,61,76,79,61
76,61,79,67,61,76,79,61,78
61,79,67,61,76,79,61,78,62
79,67,61,76,79,61,78,62,79
67,61,76,79,61,78,62,79,57
61,76,79,61,78,62,79,57,38
76,79,61,78,62,79,57,38,67
79,61,78,62,79,57,38,67,57
61,78,62,79,57,38,67,57,69
78,62,79,57,38,67,57,69,57
62,79,57,38,67,57,69,57,38
79,57,38,67,57,69,57,38,66
57,38,67,57,69,57,38,66,70
38,67,57,69,57,38,66,70,67
67,57,69,57,38,66,70,67,58
57,69,57,38,66,70,67,58,55
69,57,38,66,70,67,58,55,58
57,38,66,70,67,58,55,58,58
38,66,70,67,58,55,58,58,82
66,70,67,58,55,58,58,82,74
70,67,58,55,58,58,82,74,50
67,58,55,58,58,82,74,50,74
58,55,58,58,82,74,50,74,79
55,58,58,82,74,50,74,79,82
58,58,82,74,50,74,79,82,70
58,82,74,50,74,79,82,70,67
82,74,50,74,79,82,70,67,79
74,50,74,79,82,70,67,79,70
50,74,79,82,70,67,79,70,38
74,79,82,70,67,79,70,38,57
79,82,70,67,79,70,38,57,62
82,70,67,79,70,38,57,62,74
70,67,79,70,38,57,62,74,74
67,79,70,38,57,62,74,74,69
79,70,38,57,62,74,74,69,57
70,38,57,62,74,74,69,57,54
38,57,62,74,74,69,57,54,66
57,62,74,74,69,57,54,66,50
62,74,74,69,57,54,66,50,66
74,74,69,57,54,66,50,66,69
74,69,57,54,66,50,66,69,50
69,57,54,66,50,66,69,50,62
57,54,66,50,66,69,50,62,45
54,66,50,66,69,50,62,45,52
66,50,66,69,50,62,45,52,55
50,66,69,50,62,45,52,55,61
66,69,50,62,45,52,55,61,61
69,50,62,45,52,55,61,61,57
50,62,45,52,55,61,61,57,52
62,45,52,55,61,61,57,52,64
45,52,55,61,61,57,52,64,69
52,55,61,61,57,52,64,69,67
55,61,61,57,52,64,69,67,69
61,61,57,52,64,69,67,69,62
61,57,52,64,69,67,69,62,57
57,52,64,69,67,69,62,57,38
52,64,69,67,69,62,57,38,57
64,69,67,69,62,57,38,57,69
69,67,69,62,57,38,57,69,57
67,69,62,57,38,57,69,57,71
69,62,57,38,57,69,57,71,67
62,57,38,57,69,57,71,67,38
57,38,57,69,57,71,67,38,50
38,57,69,57,71,67,38,50,62
57,69,57,71,67,38,50,62,71
69,57,71,67,38,50,62,71,50
57,71,67,38,50,62,71,50,83
71,67,38,50,62,71,50,83,55
67,38,50,62,71,50,83,55,83
38,50,62,71,50,83,55,83,79
50,62,71,50,83,55,83,79,74
62,71,50,83,55,83,79,74,83
71,50,83,55,83,79,74,83,86
50,83,55,83,79,74,83,86,67
83,55,83,79,74,83,86,67,62
55,83,79,74,83,86,67,62,71
83,79,74,83,86,67,62,71,38
79,74,83,86,67,62,71,38,57
74,83,86,67,62,71,38,57,54
83,86,67,62,71,38,57,54,66
86,67,62,71,38,57,54,66,69
67,62,71,38,57,54,66,69,57
62,71,38,57,54,66,69,57,62
71,38,57,54,66,69,57,62,69
38,57,54,66,69,57,62,69,50
57,54,66,69,57,62,69,50,66
54,66,69,57,62,69,50,66,69
66,69,57,62,69,50,66,69,45
69,57,62,69,50,66,69,45,57
57,62,69,50,66,69,45,57,66
62,69,50,66,69,45,57,66,57
69,50,66,69,45,57,66,57,61
50,66,69,45,57,66,57,61,61
66,69,45,57,66,57,61,61,55
69,45,57,66,57,61,61,55,52
45,57,66,57,61,61,55,52,67
57,66,57,61,61,55,52,67,55
66,57,61,61,55,52,67,55,52
57,61,61,55,52,67,55,52,69
61,61,55,52,67,55,52,69,69
61,55,52,67,55,52,69,69,62
55,52,67,55,52,69,69,62,57
52,67,55,52,69,69,62,57,54
67,55,52,69,69,62,57,54,38
55,52,69,69,62,57,54,38,57
52,69,69,62,57,54,38,57,57
69,69,62,57,54,38,57,57,38
69,62,57,54,38,57,57,38,54
62,57,54,38,57,57,38,54,69
57,54,38,57,57,38,54,69,57
54,38,57,57,38,54,69,57,66
38,57,57,38,54,69,57,66,54
57,57,38,54,69,57,66,54,69
57,38,54,69,57,66,54,69,66
38,54,69,57,66,54,69,66,57
54,69,57,66,54,69,66,57,54
69,57,66,54,69,66,57,54,57
57,66,54,69,66,57,54,57,54
66,54,69,66,57,54,57,54,50
54,69,66,57,54,57,54,50,72
69,66,57,54,57,54,50,72,57
66,57,54,57,54,50,72,57,84
57,54,57,54,50,72,57,84,82
54,57,54,50,72,57,84,82,69
57,54,50,72,57,84,82,69,70
54,50,72,57,84,82,69,70,69
50,72,57,84,82,69,70,69,65
72,57,84,82,69,70,69,65,57
57,84,82,69,70,69,65,57,74
84,82,69,70,69,65,57,74,81
82,69,70,69,65,57,74,81,81
69,70,69,65,57,74,81,81,57
70,69,65,57,74,81,81,57,69
69,65,57,74,81,81,57,69,67
65,57,74,81,81,57,69,67,70
57,74,81,81,57,69,67,70,62
74,81,81,57,69,67,70,62,65
81,81,57,69,67,70,62,65,69
81,57,69,67,70,62,65,69,55
57,69,67,70,62,65,69,55,57
69,67,70,62,65,69,55,57,74
67,70,62,65,69,55,57,74,64
70,62,65,69,55,57,74,64,82
62,65,69,55,57,74,64,82,79
65,69,55,57,74,64,82,79,62
69,55,57,74,64,82,79,62,67
55,57,74,64,82,79,62,67,74
57,74,64,82,79,62,67,74,64
74,64,82,79,62,67,74,64,79
64,82,79,62,67,74,64,79,55
82,79,62,67,74,64,79,55,81
79,62,67,74,64,79,55,81,55
62,67,74,64,79,55,81,55,69
67,74,64,79,55,81,55,69,61
74,64,79,55,81,55,69,61,67
64,79,55,81,55,69,61,67,64
79,55,81,55,69,61,67,64,45
55,81,55,69,61,67,64,45,61
81,55,69,61,67,64,45,61,81
55,69,61,67,64,45,61,81,79
69,61,67,64,45,61,81,79,57
61,67,64,45,61,81,79,57,65
67,64,45,61,81,79,57,65,61
64,45,61,81,79,57,65,61,64
45,61,81,79,57,65,61,64,65
61,81,79,57,65,61,64,65,65
81,79,57,65,61,64,65,65,77
79,57,65,61,64,65,65,77,53
57,65,61,64,65,65,77,53,50
65,61,64,65,65,77,53,50,53
61,64,65,65,77,53,50,53,62
64,65,65,77,53,50,53,62,57
65,65,77,53,50,53,62,57,62
65,77,53,50,53,62,57,62,50
77,53,50,53,62,57,62,50,72
53,50,53,62,57,62,50,72,69
50,53,62,57,62,50,72,69,65
53,62,57,62,50,72,69,65,69
62,57,62,50,72,69,65,69,70
57,62,50,72,69,65,69,70,57
62,50,72,69,65,69,70,57,53
50,72,69,65,69,70,57,53,77
72,69,65,69,70,57,53,77,65
69,65,69,70,57,53,77,65,57
65,69,70,57,53,77,65,57,69
69,70,57,53,77,65,57,69,46
70,57,53,77,65,57,69,46,81
57,53,77,65,57,69,46,81,84
53,77,65,57,69,46,81,84,82
77,65,57,69,46,81,84,82,70
65,57,69,46,81,84,82,70,57
57,69,46,81,84,82,70,57,69
69,46,81,84,82,70,57,69,81
46,81,84,82,70,57,69,81,65
81,84,82,70,57,69,81,65,57
84,82,70,57,69,81,65,57,55
82,70,57,69,81,65,57,55,82
70,57,69,81,65,57,55,82,81
57,69,81,65,57,55,82,81,64
69,81,65,57,55,82,81,64,88
81,65,57,55,82,81,64,88,62
65,57,55,82,81,64,88,62,62
57,55,82,81,64,88,62,62,67
55,82,81,64,88,62,62,67,64
82,81,64,88,62,62,67,64,55
81,64,88,62,62,67,64,55,76
64,88,62,62,67,64,55,76,79
88,62,62,67,64,55,76,79,79
62,62,67,64,55,76,79,79,69
62,67,64,55,76,79,79,69,74
67,64,55,76,79,79,69,74,72
64,55,76,79,79,69,74,72,60
55,76,79,79,69,74,72,60,48
76,79,79,69,74,72,60,48,60
79,79,69,74,72,60,48,60,86
79,69,74,72,60,48,60,86,55
69,74,72,60,48,60,86,55,70
74,72,60,48,60,86,55,70,84
72,60,48,60,86,55,70,84,64
60,48,60,86,55,70,84,64,69
48,60,86,55,70,84,64,69,60
60,86,55,70,84,64,69,60,67
86,55,70,84,64,69,60,67,69
55,70,84,64,69,60,67,69,53
70,84,64,69,60,67,69,53,60
84,64,69,60,67,69,53,60,82
64,69,60,67,69,53,60,82,82
69,60,67,69,53,60,82,82,53
60,67,69,53,60,82,82,53,81
67,69,53,60,82,82,53,81,81
69,53,60,82,82,53,81,81,60
53,60,82,82,53,81,81,60,45
60,82,82,53,81,81,60,45,53
82,82,53,81,81,60,45,53,69
82,53,81,81,60,45,53,69,60
53,81,81,60,45,53,69,60,69
81,81,60,45,53,69,60,69,67
81,60,45,53,69,60,69,67,67
60,45,53,69,60,69,67,67,67
45,53,69,60,69,67,67,67,67
53,69,60,69,67,67,67,67,89
69,60,69,67,67,67,67,89,74
60,69,67,67,67,67,89,74,57
69,67,67,67,67,89,74,57,57
67,67,67,67,89,74,57,57,61
67,67,67,89,74,57,57,61,73
67,67,89,74,57,57,61,73,77
67,89,74,57,57,61,73,77,69
89,74,57,57,61,73,77,69,50
74,57,57,61,73,77,69,50,88
57,57,61,73,77,69,50,88,62
57,61,73,77,69,50,88,62,65
61,73,77,69,50,88,62,65,69
73,77,69,50,88,62,65,69,69
77,69,50,88,62,65,69,69,57
69,50,88,62,65,69,69,57,86
50,88,62,65,69,69,57,86,65
88,62,65,69,69,57,86,65,74
62,65,69,69,57,86,65,74,62
65,69,69,57,86,65,74,62,70
69,69,57,86,65,74,62,70,70
69,57,86,65,74,62,70,70,69
57,86,65,74,62,70,70,69,62
86,65,74,62,70,70,69,62,81
65,74,62,70,70,69,62,81,46
74,62,70,70,69,62,81,46,70
62,70,70,69,62,81,46,70,82
70,70,69,62,81,46,70,82,84
70,69,62,81,46,70,82,84,82
69,62,81,46,70,82,84,82,74
62,81,46,70,82,84,82,74,62
81,46,70,82,84,82,74,62,65
46,70,82,84,82,74,62,65,62
70,82,84,82,74,62,65,62,70
82,84,82,74,62,65,62,70,69
84,82,74,62,65,62,70,69,82
82,74,62,65,62,70,69,82,41
74,62,65,62,70,69,82,41,81
62,65,62,70,69,82,41,81,74
65,62,70,69,82,41,81,74,60
62,70,69,82,41,81,74,60,82
70,69,82,41,81,74,60,82,81
69,82,41,81,74,60,82,81,65
82,41,81,74,60,82,81,65,60
41,81,74,60,82,81,65,60,67
81,74,60,82,81,65,60,67,53
74,60,82,81,65,60,67,53,60
60,82,81,65,60,67,53,60,65
82,81,65,60,67,53,60,65,53
81,65,60,67,53,60,65,53,58
65,60,67,53,60,65,53,58,66
60,67,53,60,65,53,58,66,67
67,53,60,65,53,58,66,67,81
53,60,65,53,58,66,67,81,79
60,65,53,58,66,67,81,79,81
65,53,58,66,67,81,79,81,55
53,58,66,67,81,79,81,55,78
58,66,67,81,79,81,55,78,67
66,67,81,79,81,55,78,67,57
67,81,79,81,55,78,67,57,52
81,79,81,55,78,67,57,52,69
79,81,55,78,67,57,52,69,52
81,55,78,67,57,52,69,52,70
55,78,67,57,52,69,52,70,64
78,67,57,52,69,52,70,64,79
67,57,52,69,52,70,64,79,82
57,52,69,52,70,64,79,82,52
52,69,52,70,64,79,82,52,67
69,52,70,64,79,82,52,67,65
52,70,64,79,82,52,67,65,60
70,64,79,82,52,67,65,60,41
64,79,82,52,67,65,60,41,53
79,82,52,67,65,60,41,53,52
82,52,67,65,60,41,53,52,79
52,67,65,60,41,53,52,79,77
67,65,60,41,53,52,79,77,65
65,60,41,53,52,79,77,65,60
60,41,53,52,79,77,65,60,45
41,53,52,79,77,65,60,45,69
53,52,79,77,65,60,45,69,69
52,79,77,65,60,45,69,69,65
79,77,65,60,45,69,69,65,60
77,65,60,45,69,69,65,60,53
65,60,45,69,69,65,60,53,67
60,45,69,69,65,60,53,67,73
45,69,69,65,60,53,67,73,61
69,69,65,60,53,67,73,61,61
69,65,60,53,67,73,61,61,61
65,60,53,67,73,61,61,61,61
60,53,67,73,61,61,61,61,57
53,67,73,61,61,61,61,57,57
67,73,61,61,61,61,57,57,77
73,61,61,61,61,57,57,77,85
61,61,61,61,57,57,77,85,69
61,61,61,57,57,77,85,69,74
61,61,57,57,77,85,69,74,50
61,57,57,77,85,69,74,50,88
57,57,77,85,69,74,50,88,62
57,77,85,69,74,50,88,62,69
77,85,69,74,50,88,62,69,86
85,69,74,50,88,62,69,86,66
69,74,50,88,62,69,86,66,62
74,50,88,62,69,86,66,62,78
50,88,62,69,86,66,62,78,62
88,62,69,86,66,62,78,62,71
62,69,86,66,62,78,62,71,71
69,86,66,62,78,62,71,71,70
86,66,62,78,62,71,71,70,55
66,62,78,62,71,71,70,55,57
62,78,62,71,71,70,55,57,62
78,62,71,71,70,55,57,62,74
62,71,71,70,55,57,62,74,86
71,71,70,55,57,62,74,86,83
71,70,55,57,62,74,86,83,83
70,55,57,62,74,86,83,83,82
55,57,62,74,86,83,83,82,62
57,62,74,86,83,83,82,62,62
62,74,86,83,83,82,62,62,74
74,86,83,83,82,62,62,74,79
86,83,83,82,62,62,74,79,55
83,83,82,62,62,74,79,55,83
83,82,62,62,74,79,55,83,55
82,62,62,74,79,55,83,55,55
62,62,74,79,55,83,55,55,71
62,74,79,55,83,55,55,71,69
74,79,55,83,55,55,71,69,57
79,55,83,55,55,71,69,57,50
55,83,55,55,71,69,57,50,57
83,55,55,71,69,57,50,57,67
55,55,71,69,57,50,57,67,38
55,71,69,57,50,57,67,38,83
71,69,57,50,57,67,38,83,81
69,57,50,57,67,38,83,81,62
57,50,57,67,38,83,81,62,50
50,57,67,38,83,81,62,50,54
57,67,38,83,81,62,50,54,57
67,38,83,81,62,50,54,57,76
38,83,81,62,50,54,57,76,76
83,81,62,50,54,57,76,76,75
81,62,50,54,57,76,76,75,71
62,50,54,57,76,76,75,71,78
50,54,57,76,76,75,71,78,67
54,57,76,76,75,71,78,67,66
57,76,76,75,71,78,67,66,61
76,76,75,71,78,67,66,61,57
76,75,71,78,67,66,61,57,76
75,71,78,67,66,61,57,76,50
71,78,67,66,61,57,76,50,67
78,67,66,61,57,76,50,67,87
67,66,61,57,76,50,67,87,67
66,61,57,76,50,67,87,67,79
61,57,76,50,67,87,67,79,61
57,76,50,67,87,67,79,61,67
76,50,67,87,67,79,61,67,85
50,67,87,67,79,61,67,85,79
67,87,67,79,61,67,85,79,57
87,67,79,61,67,85,79,57,91
67,79,61,67,85,79,57,91,57
79,61,67,85,79,57,91,57,86
61,67,85,79,57,91,57,86,57
67,85,79,57,91,57,86,57,62
85,79,57,91,57,86,57,62,57
79,57,91,57,86,57,62,57,62
57,91,57,86,57,62,57,62,38
91,57,86,57,62,57,62,38,57
57,86,57,62,57,62,38,57,69
86,57,62,57,62,38,57,69,61
57,62,57,62,38,57,69,61,55
62,57,62,38,57,69,61,55,46
57,62,38,57,69,61,55,46,57
62,38,57,69,61,55,46,57,49
38,57,69,61,55,46,57,49,45
57,69,61,55,46,57,49,45,52
69,61,55,46,57,49,45,52,67
61,55,46,57,49,45,52,67,73
55,46,57,49,45,52,67,73,55
46,57,49,45,52,67,73,55,49
57,49,45,52,67,73,55,49,45
49,45,52,67,73,55,49,45,45
45,52,67,73,55,49,45,45,73
52,67,73,55,49,45,45,73,49
67,73,55,49,45,45,73,49,76
73,55,49,45,45,73,49,76,33
55,49,45,45,73,49,76,33,52
49,45,45,73,49,76,33,52,67
45,45,73,49,76,33,52,67,46
45,73,49,76,33,52,67,46,46
73,49,76,33,52,67,46,46,64
49,76,33,52,67,46,46,64,52
76,33,52,67,46,46,64,52,62
33,52,67,46,46,64,52,62,62
52,67,46,46,64,52,62,62,52
67,46,46,64,52,62,62,52,69
46,46,64,52,62,62,52,69,61
46,64,52,62,62,52,69,61,73
64,52,62,62,52,69,61,73,46
52,62,62,52,69,61,73,46,74
62,62,52,69,61,73,46,74,46
62,52,69,61,73,46,74,46,52
52,69,61,73,46,74,46,52,45
69,61,73,46,74,46,52,45,64
61,73,46,74,46,52,45,64,57
73,46,74,46,52,45,64,57,49
46,74,46,52,45,64,57,49,61
74,46,52,45,64,57,49,61,52
46,52,45,64,57,49,61,52,55
52,45,64,57,49,61,52,55,55
45,64,57,49,61,52,55,55,45
64,57,49,61,52,55,55,45,34
57,49,61,52,55,55,45,34,46
49,61,52,55,55,45,34,46,64
61,52,55,55,45,34,46,64,62
52,55,55,45,34,46,64,62,49
55,55,45,34,46,64,62,49,61
55,45,34,46,64,62,49,61,78
45,34,46,64,62,49,61,78,54
34,46,64,62,49,61,78,54,76
46,64,62,49,61,78,54,76,34
64,62,49,61,78,54,76,34,66
62,49,61,78,54,76,34,66,54
49,61,78,54,76,34,66,54,74
61,78,54,76,34,66,54,74,54
78,54,76,34,66,54,74,54,54
54,76,34,66,54,74,54,54,71
76,34,66,54,74,54,54,71,35
